age,education-num,hours-per-week,marital-status,occupation
61,9,60,2,13
41,10,30,2,6
35,13,45,4,9
49,9,40,3,2
26,9,20,4,7
22,9,20,4,13
49,9,48,2,13
36,11,40,2,9
18,10,40,4,0
32,10,20,4,2
43,9,44,2,6
29,9,40,0,2
32,9,38,4,0
25,9,40,4,5
51,14,35,0,9
28,10,43,2,11
33,9,32,4,3
46,12,50,2,12
28,10,44,4,0
41,9,40,3,0
17,7,40,4,7
37,10,50,2,11
28,9,20,4,5
26,13,7,2,0
33,14,45,2,9
42,13,38,0,3
20,9,28,2,7
29,9,48,2,0
18,7,20,2,11
45,9,60,4,4
31,9,30,2,13
66,6,25,2,2
49,9,40,0,11
22,9,48,4,13
46,9,40,0,11
62,12,40,2,0
61,10,40,2,2
64,14,45,2,9
36,10,40,5,13
80,9,20,0,0
24,5,40,4,0
20,9,35,4,11
64,10,35,6,11
21,9,70,4,7
52,9,60,2,4
31,6,40,0,6
66,8,20,2,11
50,9,40,5,11
62,10,40,2,2
49,4,50,2,2
31,9,55,2,10
41,9,42,2,2
39,13,40,2,11
63,9,40,2,13
25,9,47,4,5
26,13,20,2,11
38,10,52,0,0
47,16,45,5,3
33,4,40,2,2
21,3,32,4,2
22,9,40,2,10
25,13,45,4,0
59,13,37,3,9
33,10,40,2,9
27,10,40,2,3
36,14,60,4,9
40,12,40,2,3
36,9,50,0,11
36,7,40,2,2
48,9,25,5,13
43,3,40,5,2
29,9,30,2,7
31,9,30,4,6
54,5,40,2,2
36,12,36,0,9
52,15,50,2,1
40,10,70,2,13
49,5,45,0,2
22,10,30,4,9
61,9,34,4,0
35,9,52,3,7
42,13,45,2,3
23,10,10,4,0
37,14,50,2,12
36,9,40,3,9
48,9,40,0,7
42,10,40,2,5
30,9,35,4,7
37,11,39,2,2
29,14,55,4,9
47,13,45,0,11
47,9,42,2,13
33,9,48,4,10
24,12,50,4,9
50,15,60,2,9
32,7,40,4,5
41,10,99,4,3
32,8,30,0,7
34,15,47,4,9
47,13,60,2,9
31,6,99,4,13
45,10,25,2,7
40,10,38,4,2
31,14,60,4,0
32,9,50,2,3
40,10,40,0,3
37,3,60,2,2
31,8,40,5,0
28,12,40,4,11
47,9,50,2,11
55,9,60,2,13
36,11,50,2,9
58,16,32,2,9
30,8,44,2,4
45,10,60,4,12
51,13,35,4,9
44,3,40,2,7
54,14,40,2,0
42,13,50,4,3
31,10,40,2,6
34,13,20,4,0
27,9,50,2,13
44,13,40,2,11
58,3,70,6,7
48,13,70,2,3
30,6,50,4,6
63,13,50,2,9
53,15,40,4,0
42,9,40,5,6
60,9,40,3,2
37,13,20,4,9
34,9,32,5,0
40,13,35,0,9
46,13,40,2,6
51,10,55,2,3
27,9,40,5,2
50,10,56,2,10
32,8,40,2,7
41,10,12,0,7
34,13,41,4,11
17,7,13,4,7
47,3,40,2,13
34,9,35,3,7
45,11,60,2,4
45,10,40,0,0
34,10,63,2,7
34,10,66,0,13
49,9,40,0,3
41,9,45,0,6
35,9,50,4,2
44,13,36,2,9
28,13,40,4,12
45,10,45,4,3
20,10,20,4,5
59,8,48,6,6
27,9,35,2,7
47,9,70,0,13
67,13,24,2,13
33,5,44,4,7
63,10,30,0,7
30,15,40,4,9
28,4,40,4,2
49,12,35,2,3
49,10,41,2,0
18,7,40,4,2
45,9,37,2,0
57,5,38,2,7
35,13,65,2,11
66,9,16,2,13
47,13,35,0,9
57,9,40,2,13
25,9,48,2,6
35,10,40,0,6
22,11,37,4,11
26,12,40,2,9
30,9,38,4,2
36,9,30,4,7
26,13,10,4,11
22,10,24,4,7
47,9,45,2,2
65,9,50,6,7
50,13,40,2,9
50,10,40,2,10
29,9,50,2,2
58,9,20,0,6
56,9,45,2,6
22,9,60,2,13
34,9,80,2,13
52,9,20,6,7
44,9,20,4,7
27,13,60,5,3
24,9,44,4,2
28,13,45,4,3
40,13,72,2,11
17,6,40,4,4
51,9,60,0,3
72,14,30,2,2
21,9,50,4,6
29,9,40,4,7
29,7,44,2,2
59,9,40,2,10
23,10,55,2,5
67,13,12,2,9
26,9,38,4,11
41,10,40,6,7
29,13,40,4,6
23,13,40,4,12
31,10,50,4,3
22,13,30,4,9
67,13,8,2,0
35,13,40,4,12
32,12,40,2,2
44,9,33,0,7
52,13,44,2,9
33,5,40,2,4
34,13,46,2,11
76,5,40,2,4
47,9,40,2,3
65,10,20,6,0
65,13,40,4,3
45,5,40,0,7
22,6,40,4,11
64,9,70,6,11
47,15,50,2,9
25,12,40,4,0
66,10,50,2,11
33,9,50,4,2
64,6,40,2,10
17,8,35,4,5
43,9,20,5,0
40,6,40,0,6
43,15,50,2,9
24,13,40,2,0
68,9,15,2,0
21,6,44,2,11
36,6,40,4,5
48,13,48,2,3
75,10,50,2,11
25,13,40,2,3
32,13,50,4,3
54,4,40,0,6
24,8,40,4,7
46,12,50,4,2
44,9,48,2,11
56,13,40,2,10
39,9,30,2,7
46,13,40,2,3
35,9,60,2,9
39,10,47,2,3
18,7,30,4,11
43,12,40,0,9
38,9,32,5,0
48,14,40,2,3
22,6,30,4,11
20,10,50,4,7
27,13,50,4,2
31,4,40,4,6
38,12,40,2,0
54,9,80,6,3
64,9,39,2,0
34,11,50,2,4
39,8,50,2,2
48,10,40,6,0
42,13,65,0,2
37,12,45,2,3
60,10,12,2,7
60,9,65,2,4
59,9,40,6,0
30,11,41,4,7
32,7,60,2,2
27,9,40,0,5
55,9,38,2,7
39,11,50,0,0
33,13,50,2,3
30,10,45,4,5
81,9,20,2,13
38,7,40,2,2
54,13,40,0,11
38,9,41,2,2
22,9,35,4,9
44,10,55,2,11
36,10,38,4,5
32,16,35,2,9
32,7,80,2,4
34,10,32,2,5
36,14,40,2,9
40,14,60,2,11
42,9,35,4,0
52,14,50,2,3
50,11,38,0,9
63,11,40,0,3
27,9,30,4,7
31,7,40,4,2
45,10,60,2,13
35,11,52,2,12
54,10,40,0,6
71,3,40,2,3
50,10,40,2,4
38,10,50,0,11
29,13,50,4,9
59,4,40,2,3
27,9,40,0,7
42,9,40,2,5
31,13,40,4,0
44,10,40,2,0
47,14,45,0,9
23,10,15,4,13
24,9,35,4,7
46,16,55,2,9
35,10,40,2,9
36,10,42,5,0
37,11,50,2,2
20,10,10,4,11
59,13,37,6,9
17,7,15,4,7
43,10,50,2,6
49,13,40,2,12
50,9,40,2,3
69,9,30,2,2
57,3,40,5,6
48,10,45,2,3
61,2,60,2,6
51,4,40,0,7
41,11,40,2,12
60,12,40,0,8
40,13,38,0,6
17,8,20,4,7
50,15,25,4,9
24,11,40,4,0
36,10,50,4,3
35,13,37,0,11
40,10,40,0,9
51,9,40,0,11
29,14,50,4,3
50,12,50,2,2
38,11,50,2,9
28,13,45,4,12
57,9,40,2,10
46,10,45,2,2
47,16,50,2,9
22,6,35,4,7
37,6,40,2,2
39,9,35,4,6
24,13,20,2,9
31,9,30,4,5
20,10,37,4,7
42,14,55,2,9
67,11,18,2,10
42,13,35,2,7
17,7,12,4,7
46,13,23,4,9
25,9,40,2,2
46,7,40,2,2
45,13,40,0,11
90,14,99,0,9
45,13,40,2,13
41,10,72,2,10
29,9,35,2,0
53,9,40,4,0
21,9,60,4,13
45,13,60,2,11
38,12,21,2,12
43,12,44,2,3
53,13,40,2,9
22,10,50,4,4
44,11,50,2,3
67,10,40,0,3
58,14,35,2,9
23,13,38,4,0
31,11,40,2,5
28,9,70,4,3
52,7,40,2,2
28,13,57,2,3
43,14,35,2,9
36,13,30,4,9
27,13,40,2,2
39,14,40,4,10
37,13,39,4,7
58,9,40,5,6
21,10,30,2,7
34,13,50,0,9
56,9,40,6,6
43,9,80,2,7
44,10,45,2,4
45,12,40,0,0
40,9,40,2,10
66,10,20,6,0
27,4,30,4,8
65,2,35,2,7
20,9,32,4,12
45,13,38,3,9
55,9,60,5,11
43,9,40,0,6
23,12,40,4,6
21,9,43,2,0
23,9,40,5,6
63,9,40,6,3
60,10,40,2,2
30,8,40,2,2
68,9,25,2,2
53,12,45,2,12
23,13,50,4,3
42,13,38,4,9
53,9,45,0,0
47,10,40,5,9
35,12,40,2,7
41,15,45,2,9
22,9,48,4,3
51,10,50,2,11
22,10,45,2,11
60,9,33,0,11
50,14,60,2,3
58,9,16,2,2
47,14,45,2,9
38,16,60,2,3
67,13,30,2,9
76,13,40,2,4
41,14,55,2,9
57,14,50,2,3
38,13,45,2,9
30,12,40,2,3
30,13,40,2,2
40,7,20,2,3
73,13,12,0,4
23,13,6,2,9
51,13,60,2,3
46,14,40,4,3
29,9,16,4,3
34,13,35,4,11
38,14,48,4,9
62,16,50,4,3
30,9,50,0,7
40,7,36,0,7
37,9,35,5,10
56,4,40,2,2
63,10,50,2,9
40,9,40,5,2
53,6,40,2,2
32,6,40,4,4
33,10,40,0,7
37,10,40,0,6
29,13,15,0,9
21,5,30,4,11
24,12,30,4,0
53,5,50,0,2
54,9,45,2,2
36,11,40,0,11
71,9,25,6,0
52,4,40,2,5
38,9,48,2,10
56,13,40,0,3
31,13,45,2,4
51,9,65,2,13
23,13,50,4,7
40,12,40,0,0
20,10,28,4,0
49,13,55,2,11
35,13,55,2,3
43,9,20,4,2
48,10,70,2,13
53,9,40,4,5
37,10,40,4,0
55,9,15,2,2
27,9,45,4,7
47,9,45,4,5
24,9,45,2,11
23,12,70,4,0
37,9,32,4,7
32,9,60,2,4
43,14,38,0,3
21,10,40,0,11
40,9,32,0,0
52,9,38,2,7
40,13,40,3,11
54,14,60,2,9
45,13,50,0,11
28,13,50,6,7
30,10,45,2,12
42,13,60,0,12
51,16,45,0,9
35,9,40,4,13
24,3,40,4,6
34,9,40,2,0
29,9,20,4,7
33,13,55,4,3
34,14,45,2,3
36,9,35,2,11
39,10,48,2,10
27,10,40,2,13
17,7,16,4,7
38,9,44,2,2
41,9,40,4,5
42,5,40,4,6
36,4,60,4,6
37,14,40,2,9
55,13,60,2,11
36,10,40,3,9
52,13,45,0,0
61,3,37,2,6
30,12,60,2,9
28,9,40,2,10
57,11,50,0,3
34,13,35,2,11
42,11,52,2,2
41,16,60,2,3
31,11,40,0,13
38,6,40,4,7
36,9,40,4,9
57,10,40,0,0
20,9,55,4,2
66,13,40,2,11
46,6,99,2,4
38,14,50,2,9
43,14,60,2,3
37,9,35,2,12
22,13,20,4,3
58,9,23,0,11
43,9,40,6,13
55,14,38,3,9
48,13,55,2,3
73,4,99,4,0
29,9,40,2,10
57,13,50,2,9
32,11,40,5,12
20,12,20,4,0
51,9,40,2,11
45,10,48,0,3
68,9,35,6,2
73,10,40,2,10
18,4,20,4,7
38,9,55,4,4
35,10,32,4,12
51,14,18,0,7
49,10,44,2,11
51,13,55,4,9
54,9,38,2,12
41,11,45,4,7
29,9,40,5,2
52,6,40,2,3
33,14,60,2,3
27,11,40,0,7
45,14,50,2,9
32,9,45,2,2
32,9,60,2,3
36,10,55,2,11
33,9,34,4,13
51,10,40,3,13
52,10,32,4,0
33,9,40,0,0
32,10,40,0,4
35,9,40,4,10
56,10,70,2,2
33,11,40,2,2
76,10,20,6,11
38,9,50,2,6
42,9,40,0,13
22,10,40,2,12
30,13,65,2,3
59,10,40,0,0
30,12,40,4,5
34,14,60,2,3
53,9,40,4,11
34,5,45,2,13
57,4,40,6,4
30,9,40,0,6
23,13,25,4,5
40,13,40,4,11
45,14,45,2,9
28,9,40,2,6
51,9,60,2,3
47,10,30,0,3
24,10,48,4,0
20,9,53,4,6
68,9,65,2,4
35,10,45,2,13
53,14,40,0,9
35,7,40,0,2
52,14,55,4,9
42,9,50,4,5
35,13,37,2,3
42,13,40,2,2
46,10,40,0,9
48,10,55,0,11
48,11,40,2,2
52,9,46,2,0
51,13,50,2,10
44,10,80,3,3
74,8,20,2,7
51,9,45,2,2
43,15,55,2,9
48,9,48,0,6
40,14,40,4,9
52,9,43,6,7
53,13,45,2,3
21,10,22,4,5
31,10,40,4,13
39,10,30,2,11
44,14,30,2,9
22,13,20,2,9
60,10,70,6,3
49,10,90,4,8
41,10,50,5,3
36,9,41,4,3
49,10,40,2,10
23,9,20,4,7
23,9,35,2,7
64,9,30,2,2
50,14,50,2,11
23,10,50,2,2
28,13,40,2,3
31,9,50,2,6
44,8,40,2,13
36,10,40,0,7
28,8,40,4,9
58,13,40,2,12
48,9,40,2,11
35,13,55,4,9
53,9,30,0,11
55,5,40,2,6
31,14,45,4,9
23,10,40,4,9
38,6,40,0,11
29,5,40,2,2
20,10,40,2,11
62,9,20,2,7
28,14,54,0,11
49,5,40,2,2
34,13,35,2,9
51,13,8,2,11
37,9,60,0,4
37,9,25,0,0
62,14,40,2,3
46,15,40,2,2
51,9,60,2,13
42,14,50,4,9
61,13,44,2,9
65,9,40,2,12
22,10,38,4,0
19,10,8,4,4
44,9,60,2,13
55,9,80,2,3
43,10,40,2,6
47,9,40,2,2
22,10,30,4,11
47,9,28,2,7
38,14,50,2,2
39,14,40,0,3
24,6,40,4,11
65,9,40,3,7
19,9,78,4,11
45,12,56,0,3
61,13,40,0,3
27,12,42,4,9
29,9,36,4,5
40,13,60,4,3
49,9,50,4,2
47,14,40,0,11
46,14,20,2,7
19,9,30,4,0
42,14,40,2,9
49,7,40,2,13
44,13,35,0,9
64,9,60,2,5
23,9,60,4,5
43,12,40,2,7
34,13,37,2,0
21,10,30,4,3
34,10,40,0,10
68,14,20,0,9
45,14,52,2,9
33,9,38,2,5
30,4,40,2,4
69,15,40,2,9
25,13,44,4,9
36,10,30,0,7
59,9,40,2,12
36,7,40,2,5
31,12,40,2,2
51,7,35,0,11
31,13,35,6,9
48,2,52,2,0
41,9,44,2,2
53,9,45,2,7
24,10,40,4,12
38,13,48,2,0
70,9,40,2,11
58,7,40,2,0
44,11,40,2,2
34,13,20,2,8
39,10,84,2,3
57,9,70,2,6
71,9,3,2,6
28,13,40,2,11
38,8,40,0,2
47,13,48,0,9
85,14,5,6,9
53,3,40,2,13
53,9,34,2,2
36,9,60,2,5
73,9,15,6,7
23,13,45,2,3
34,9,48,2,13
57,10,40,0,13
49,9,60,2,11
64,9,40,6,2
19,4,40,4,2
67,9,40,2,7
22,9,50,4,2
41,10,50,2,3
22,13,45,4,11
90,9,40,2,2
31,13,35,4,9
34,11,55,2,3
17,6,35,4,2
57,3,40,5,2
35,14,35,4,9
46,9,80,0,9
48,13,60,4,2
52,12,40,0,11
28,10,35,4,11
17,7,40,4,10
47,13,60,2,4
38,13,45,2,12
47,10,21,5,7
58,16,60,2,9
46,6,40,6,7
28,9,20,5,7
46,10,55,2,11
32,10,48,2,6
29,10,44,4,5
23,12,15,4,0
81,6,45,2,4
50,14,20,2,3
18,6,16,4,7
38,10,40,4,2
67,5,32,6,5
55,9,48,2,2
31,14,40,2,3
30,9,40,0,5
63,9,45,2,0
69,9,28,2,13
40,12,80,4,11
33,8,40,2,6
81,15,45,2,11
71,11,28,2,6
51,14,32,2,9
56,14,70,2,11
18,7,25,4,5
43,10,37,5,2
46,14,60,4,3
34,5,35,4,11
36,9,60,3,0
38,10,48,4,0
43,15,20,2,9
46,13,40,0,9
61,9,38,2,5
31,13,40,4,7
41,9,50,2,3
25,13,60,4,7
34,10,40,0,3
39,11,32,4,9
45,10,32,0,7
27,10,37,0,7
33,6,40,4,4
42,9,50,0,2
28,11,40,0,9
56,12,30,0,0
18,7,18,4,11
65,10,40,2,12
17,6,30,4,7
23,13,30,4,0
39,7,1,0,4
46,9,45,2,13
32,9,70,2,3
34,13,40,4,0
26,11,40,4,4
61,6,36,0,0
31,11,48,2,11
56,9,40,0,9
48,10,45,2,13
73,10,20,2,11
28,11,40,4,13
41,11,42,4,2
28,10,50,2,3
37,11,45,2,3
45,11,48,4,11
72,11,45,2,0
23,12,30,4,9
45,9,35,5,7
41,9,36,2,4
51,10,40,5,9
40,10,40,4,3
29,14,50,2,12
26,5,35,2,2
59,7,40,2,13
48,13,55,2,9
22,10,16,4,9
52,5,45,2,13
39,9,47,4,7
37,11,60,2,4
33,13,60,0,2
48,13,38,2,3
29,11,40,4,5
59,9,40,6,2
48,9,40,5,0
49,2,40,4,6
23,11,40,2,10
26,10,45,0,11
39,9,40,2,5
34,10,35,4,4
37,10,70,0,13
23,12,20,4,0
23,13,32,4,9
27,10,32,4,12
25,9,50,4,7
27,15,80,4,9
45,11,40,0,6
55,10,40,0,2
46,13,50,0,6
31,9,50,2,2
40,10,50,2,2
23,14,10,4,7
39,9,50,5,2
55,10,50,2,9
46,10,50,5,3
29,12,25,4,3
49,14,35,4,3
59,9,50,2,2
30,11,40,2,2
47,9,40,6,2
58,4,40,0,7
58,2,40,2,7
20,9,25,0,5
43,10,30,0,7
40,14,40,2,10
61,8,40,2,2
54,13,60,2,11
32,14,60,2,11
25,9,36,4,2
30,9,42,2,2
19,9,38,4,11
65,11,35,2,7
25,13,44,4,11
48,5,40,2,11
30,13,60,2,9
58,8,40,2,2
32,13,52,2,2
29,13,45,2,0
61,9,99,0,7
43,10,44,2,11
38,11,40,2,3
45,10,40,2,12
62,14,55,2,3
46,11,20,0,0
42,15,38,4,9
31,10,50,0,7
42,12,40,2,0
51,9,42,2,5
45,10,40,2,2
73,9,20,0,0
19,9,55,0,12
39,15,70,0,9
32,12,45,2,3
46,10,40,0,6
42,15,65,2,12
41,13,45,2,9
28,10,40,2,5
29,6,45,2,13
49,9,40,5,11
32,9,50,4,0
40,10,30,0,7
29,12,37,0,3
36,10,25,3,0
47,10,42,2,0
23,10,40,0,0
41,10,40,6,4
41,14,50,4,9
18,8,22,4,5
34,12,40,0,2
38,9,50,2,3
34,9,50,2,2
62,9,40,2,13
66,9,45,6,12
18,9,40,4,10
42,10,30,4,7
45,12,45,2,2
24,13,60,4,9
29,10,45,0,5
37,13,48,4,11
21,9,12,4,2
23,13,40,4,5
29,7,40,4,5
45,13,30,4,0
29,7,52,0,2
37,12,40,4,0
42,12,44,2,3
63,9,48,2,2
64,10,35,2,3
24,10,40,4,0
29,9,30,3,13
30,12,40,3,11
66,9,40,6,11
22,13,30,4,0
29,4,40,4,2
52,11,40,2,9
51,12,40,4,4
64,10,60,6,3
31,9,28,0,7
74,4,40,2,10
43,10,30,4,7
80,14,54,2,3
77,4,40,6,0
68,9,24,0,8
51,9,38,0,0
43,8,40,2,11
42,9,40,0,7
30,7,40,5,11
40,9,40,4,13
23,7,40,4,0
54,10,40,5,12
34,10,40,2,0
48,16,60,2,9
56,10,99,2,3
31,9,42,2,5
42,13,50,0,11
36,9,35,4,0
55,6,40,2,2
25,7,30,2,2
51,11,99,2,13
59,7,40,6,13
19,10,80,4,6
46,15,40,2,9
26,10,25,4,5
55,9,36,3,8
61,12,40,2,3
35,12,40,2,9
52,10,35,2,10
21,10,8,4,11
38,11,50,0,4
39,9,40,5,5
32,9,60,2,7
47,9,55,0,12
59,10,55,2,2
38,13,48,2,11
23,13,15,4,0
55,14,40,0,3
65,13,60,2,3
19,10,14,4,11
58,7,35,2,10
49,14,20,0,11
44,9,35,0,0
38,9,50,4,0
37,9,54,2,10
27,14,55,4,12
49,13,40,2,9
28,13,40,4,3
61,7,40,2,3
20,10,30,4,13
57,13,60,2,3
62,9,40,2,6
31,2,40,2,4
31,7,40,2,7
68,9,48,6,7
18,9,19,4,11
30,13,40,2,10
38,9,44,2,11
19,9,37,4,7
22,10,40,4,3
57,3,40,2,2
18,9,40,2,5
67,9,45,4,3
30,13,24,2,9
32,10,15,4,7
64,10,35,2,11
24,10,35,4,0
51,13,25,2,3
27,9,25,5,5
27,10,40,2,9
24,13,60,4,11
31,9,45,4,2
51,9,50,2,6
26,13,44,4,5
69,4,40,0,11
63,4,44,2,13
35,13,45,2,5
62,9,60,2,3
26,9,62,0,0
23,8,45,4,11
43,9,35,4,9
44,10,35,2,11
54,14,40,2,11
24,9,40,4,13
21,9,19,4,11
43,10,75,2,12
19,10,35,4,6
38,13,45,4,3
54,13,40,2,2
20,9,40,2,5
22,10,15,4,0
40,9,75,2,4
18,5,40,4,4
24,14,20,4,9
38,13,41,4,9
27,9,60,4,7
21,10,55,4,11
38,6,50,0,0
17,7,36,4,11
63,9,50,2,11
21,10,48,4,5
51,11,46,0,11
51,3,70,2,4
43,12,30,2,9
47,9,65,2,13
68,14,24,2,9
18,7,23,4,5
65,13,30,2,4
59,9,60,6,3
33,12,60,2,6
39,11,40,6,3
64,10,12,2,11
48,9,40,0,4
26,9,40,3,0
30,11,40,5,12
62,9,40,4,10
44,10,65,2,2
40,14,55,4,9
31,10,52,5,11
38,9,50,2,13
39,9,40,2,3
47,10,40,2,12
43,13,47,2,3
46,3,55,2,2
56,9,50,0,3
34,11,36,2,9
27,12,45,0,3
19,9,15,4,0
58,12,42,2,11
31,9,45,4,3
48,9,37,0,0
28,13,65,2,5
23,13,60,4,3
37,9,48,2,10
36,10,40,0,11
70,6,20,6,0
32,9,40,0,6
42,9,40,4,2
23,13,8,4,9
40,9,40,3,3
33,12,40,2,9
29,12,35,4,2
37,10,40,4,7
56,9,37,2,0
64,10,50,2,3
38,10,45,4,11
52,4,40,2,13
23,13,18,4,12
31,13,47,2,9
35,10,45,4,11
66,3,50,2,13
36,10,56,2,4
27,2,40,3,8
41,13,99,0,7
52,10,48,2,11
48,13,50,2,0
22,13,10,4,7
59,8,40,2,6
18,9,25,4,11
40,8,40,0,2
54,9,40,4,7
23,9,70,4,11
53,11,40,4,0
27,6,40,4,5
27,14,37,2,9
32,9,65,4,13
47,13,50,0,12
29,12,40,0,12
51,16,60,2,9
60,3,40,5,5
25,13,55,2,0
50,4,50,4,6
60,10,40,2,6
52,10,49,0,11
35,9,40,2,3
31,13,50,4,9
43,14,60,4,9
55,9,20,0,2
22,7,40,4,7
36,13,40,3,6
51,12,38,4,0
61,13,40,4,9
29,10,40,5,7
73,10,20,6,11
20,10,40,2,5
36,9,45,2,11
63,10,35,0,10
50,14,60,2,11
35,15,80,2,9
48,10,55,2,3
67,9,40,6,11
43,11,36,2,9
49,10,40,0,5
54,10,40,2,9
60,9,45,2,9
62,16,40,2,3
39,14,45,2,3
52,9,51,0,11
54,9,40,6,7
28,10,40,2,13
53,9,40,5,13
24,9,50,0,6
41,13,55,2,9
34,8,40,2,2
41,10,40,4,4
32,11,40,2,11
21,10,11,4,7
46,13,40,4,4
19,9,35,4,11
43,13,50,2,4
33,9,88,2,9
33,9,40,0,9
59,12,32,2,13
49,12,35,5,11
32,13,44,2,11
25,13,40,2,0
38,14,60,2,3
25,3,20,0,7
61,9,40,6,12
43,9,40,5,2
33,12,15,2,7
44,16,40,0,9
30,7,40,4,2
37,13,20,4,7
55,13,40,2,11
25,12,13,4,12
60,13,25,2,6
30,7,40,2,2
63,8,35,6,8
37,4,56,4,7
32,13,45,0,9
64,10,45,2,3
21,10,49,4,11
53,9,40,5,6
46,13,40,0,13
44,12,35,5,0
47,4,40,5,2
40,9,40,5,0
57,10,40,2,11
39,12,55,2,3
32,9,60,2,13
37,9,40,4,10
46,3,40,2,5
21,9,40,4,12
37,5,40,0,7
18,10,40,4,3
59,11,55,2,3
17,5,10,4,7
30,14,40,5,2
21,10,28,2,0
31,10,50,2,11
64,7,40,2,2
46,11,40,2,9
60,8,40,2,5
59,9,36,6,7
46,9,50,3,6
24,9,45,4,12
65,10,15,0,7
52,11,40,0,12
78,9,5,6,0
60,4,55,2,3
17,5,20,4,4
57,5,40,2,2
48,16,15,4,9
38,9,50,4,3
32,14,48,2,3
41,15,40,2,9
66,6,32,6,6
48,15,50,2,9
24,5,37,4,7
31,9,65,5,5
57,9,48,0,13
54,4,70,2,13
25,10,30,2,5
40,15,50,2,9
43,10,45,2,0
34,11,40,2,7
48,12,40,5,0
47,9,38,2,0
63,7,40,2,2
28,11,40,0,12
21,9,25,4,4
51,13,60,2,11
67,14,60,2,9
33,13,38,2,2
31,2,40,2,6
46,9,40,2,12
45,13,65,0,9
66,4,40,6,7
58,9,30,6,0
40,14,50,6,11
46,10,35,2,2
19,9,25,4,5
19,10,40,4,3
37,14,15,2,9
47,2,15,0,7
32,11,50,4,10
49,13,35,2,9
42,13,40,4,12
35,13,40,5,12
62,9,40,4,11
32,10,35,2,3
35,11,40,0,3
55,9,8,2,6
29,10,45,2,2
24,9,55,2,4
19,9,30,4,7
33,14,70,4,3
79,4,15,2,11
33,16,40,2,12
36,6,70,2,13
46,13,40,2,12
17,7,6,4,5
39,9,45,4,0
27,13,55,4,0
26,10,32,2,11
28,13,35,4,7
32,9,50,0,2
21,7,30,5,11
40,13,45,2,9
31,10,40,2,13
31,13,40,2,2
52,10,40,2,3
28,10,40,2,11
28,9,36,2,0
52,15,40,4,9
32,9,20,4,7
35,9,35,4,9
27,10,45,2,5
25,11,30,4,9
66,4,20,3,7
47,9,40,6,7
57,12,20,2,7
30,13,20,4,11
26,10,40,0,2
33,13,60,2,3
39,11,38,2,7
33,11,40,2,9
22,9,30,4,11
24,13,35,4,3
59,6,40,2,9
43,9,40,0,7
46,2,40,6,7
56,9,50,2,11
30,13,50,4,11
32,10,40,2,11
34,10,45,2,2
23,6,40,2,5
33,6,40,2,6
71,13,34,2,9
56,10,35,4,9
40,14,36,2,9
35,10,40,4,2
24,12,3,4,7
35,14,45,2,3
37,13,50,5,13
59,10,45,2,3
50,9,50,2,11
28,13,40,4,7
37,4,40,2,6
51,16,60,6,9
46,9,15,4,6
23,9,24,0,7
57,4,50,2,2
60,9,72,0,9
51,13,60,0,3
50,10,40,3,13
41,9,43,2,13
56,10,54,2,3
18,9,17,4,0
32,15,35,4,7
48,12,55,2,3
32,11,40,2,12
53,15,45,2,0
62,13,40,2,9
70,9,8,6,8
54,15,50,2,9
67,10,41,6,7
34,12,60,4,12
26,7,40,5,5
52,10,72,2,0
51,6,40,2,2
25,9,30,4,7
81,4,25,2,5
35,7,4,2,9
40,15,60,2,9
33,16,90,2,9
45,13,48,2,11
22,9,55,4,6
46,14,50,2,3
17,7,30,4,5
42,9,50,2,9
58,3,40,2,0
43,10,45,2,11
42,11,80,2,7
41,14,20,2,11
38,7,35,2,6
58,9,50,5,4
47,9,85,2,13
57,13,45,2,11
64,7,40,2,6
40,14,35,3,3
72,4,35,2,4
21,9,47,4,3
44,10,35,2,0
57,10,75,2,9
35,9,35,2,3
59,14,45,0,3
54,6,40,2,3
25,10,38,4,11
29,6,40,4,2
17,7,16,4,5
47,10,45,2,3
51,8,40,6,6
24,11,40,4,6
60,14,40,2,0
24,12,30,4,5
64,10,50,2,11
64,10,40,0,0
41,12,40,0,11
25,9,25,4,10
27,9,50,4,4
30,8,20,4,7
33,14,50,4,9
69,11,20,2,3
36,14,38,2,9
57,11,20,2,3
58,9,40,4,7
26,12,40,2,2
17,7,12,4,0
39,12,45,2,3
24,7,20,4,7
26,13,30,4,3
39,10,38,0,0
32,10,40,4,12
30,9,40,0,12
50,13,40,2,3
66,12,7,4,9
48,9,16,3,7
23,13,7,4,9
70,13,35,2,9
29,9,34,0,11
33,7,40,2,5
27,8,40,4,5
44,9,50,4,13
49,12,45,2,3
66,13,20,0,11
24,10,33,4,11
31,7,40,2,10
75,11,50,0,9
66,7,84,6,3
31,10,40,5,0
46,9,68,2,11
63,10,45,2,5
46,6,40,2,2
52,9,50,0,13
44,12,50,4,11
66,3,12,2,13
51,6,40,2,6
38,13,70,2,2
35,13,42,2,11
48,10,50,6,0
42,10,32,0,12
26,14,35,4,3
63,13,45,2,3
56,9,48,2,13
42,9,45,0,2
37,9,45,2,0
42,14,48,4,9
62,4,40,6,13
29,11,40,4,9
20,7,40,4,7
67,9,70,2,4
50,10,50,2,11
40,9,35,2,7
55,9,20,0,10
80,2,20,6,4
25,10,45,4,0
46,5,40,0,13
35,10,60,2,3
62,14,30,5,4
27,11,40,2,1
40,13,40,0,7
49,13,7,2,3
52,5,40,2,5
21,11,40,4,0
41,10,60,2,9
35,9,48,2,13
71,10,4,2,11
